Longitude,Latitude,geometry,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
-71.49444444435903,41.86305555553199,POINT (-71.49444444435903 41.86305555553199),44,007,012300,44007012300,123,Census Tract 123,G5020,S,9964890,191262,+41.8511482,-071.5017269
-71.5074999999146,41.86055555553198,POINT (-71.5074999999146 41.86055555553198),44,007,012300,44007012300,123,Census Tract 123,G5020,S,9964890,191262,+41.8511482,-071.5017269
-71.49249999991459,41.84555555553197,POINT (-71.49249999991459 41.84555555553197),44,007,012300,44007012300,123,Census Tract 123,G5020,S,9964890,191262,+41.8511482,-071.5017269
-71.48249999991458,41.83777777775418,POINT (-71.48249999991458 41.83777777775418),44,007,012300,44007012300,123,Census Tract 123,G5020,S,9964890,191262,+41.8511482,-071.5017269
-71.42666666658121,41.88444444442089,POINT (-71.42666666658121 41.88444444442089),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.41277777769231,41.88722222219867,POINT (-71.41277777769231 41.88722222219867),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.42305555547009,41.88722222219867,POINT (-71.42305555547009 41.88722222219867),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.42611111102565,41.883888888865336,POINT (-71.42611111102565 41.883888888865336),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.41722222213676,41.890833333309786,POINT (-71.41722222213676 41.890833333309786),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.41888888880342,41.88472222219867,POINT (-71.41888888880342 41.88472222219867),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.41638888880343,41.89611111108756,POINT (-71.41638888880343 41.89611111108756),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.41444444435898,41.88722222219867,POINT (-71.41444444435898 41.88722222219867),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.42055555547009,41.88999999997645,POINT (-71.42055555547009 41.88999999997645),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.41972222213676,41.89583333330979,POINT (-71.41972222213676 41.89583333330979),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.41722222213676,41.89888888886534,POINT (-71.41722222213676 41.89888888886534),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.41888888880342,41.88361111108755,POINT (-71.41888888880342 41.88361111108755),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.42138888880342,41.894999999976456,POINT (-71.42138888880342 41.894999999976456),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.41611111102564,41.88694444442089,POINT (-71.41611111102564 41.88694444442089),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.42583333324787,41.8944444444209,POINT (-71.42583333324787 41.8944444444209),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.4141666665812,41.88916666664311,POINT (-71.4141666665812 41.88916666664311),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.43194444435899,41.87916666664311,POINT (-71.43194444435899 41.87916666664311),44,007,011702,44007011702,117.02,Census Tract 117.02,G5020,S,6910807,802113,+41.8911829,-071.4265926
-71.22361111102549,41.62416666664291,POINT (-71.22361111102549 41.62416666664291),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.22611111102549,41.641944444420695,POINT (-71.22611111102549 41.641944444420695),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.2499999999144,41.62611111108735,POINT (-71.2499999999144 41.62611111108735),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.22888888880327,41.62916666664291,POINT (-71.22888888880327 41.62916666664291),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.2297222221366,41.626666666642905,POINT (-71.2297222221366 41.626666666642905),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.24333333324772,41.630833333309575,POINT (-71.24333333324772 41.630833333309575),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.2297222221366,41.64249999997625,POINT (-71.2297222221366 41.64249999997625),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.25611111102552,41.61888888886512,POINT (-71.25611111102552 41.61888888886512),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.23416666658105,41.62416666664291,POINT (-71.23416666658105 41.62416666664291),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.23138888880327,41.64083333330959,POINT (-71.23138888880327 41.64083333330959),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.2311111110255,41.62277777775402,POINT (-71.2311111110255 41.62277777775402),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.22861111102549,41.62583333330957,POINT (-71.22861111102549 41.62583333330957),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.2222222221366,41.62361111108735,POINT (-71.2222222221366 41.62361111108735),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.23055555546993,41.6255555555318,POINT (-71.23055555546993 41.6255555555318),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.24694444435885,41.619722222198455,POINT (-71.24694444435885 41.619722222198455),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.25166666658106,41.62333333330957,POINT (-71.25166666658106 41.62333333330957),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.2436111110255,41.63111111108736,POINT (-71.2436111110255 41.63111111108736),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.23027777769217,41.6255555555318,POINT (-71.23027777769217 41.6255555555318),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.24777777769218,41.62083333330957,POINT (-71.24777777769218 41.62083333330957),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.2549999999144,41.61611111108734,POINT (-71.2549999999144 41.61611111108734),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.21777777769215,41.64111111108736,POINT (-71.21777777769215 41.64111111108736),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.22444444435882,41.64222222219848,POINT (-71.22444444435882 41.64222222219848),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.24972222213663,41.62611111108735,POINT (-71.24972222213663 41.62611111108735),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.21916666658105,41.6330555555318,POINT (-71.21916666658105 41.6330555555318),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.24027777769217,41.62333333330957,POINT (-71.24027777769217 41.62333333330957),44,005,040101,44005040101,401.01,Census Tract 401.01,G5020,S,6023417,4505926,+41.6310716,-071.2353723
-71.40194444435896,41.8249999999764,POINT (-71.40194444435896 41.8249999999764),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40666666658119,41.83166666664307,POINT (-71.40666666658119 41.83166666664307),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40194444435896,41.83166666664307,POINT (-71.40194444435896 41.83166666664307),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40416666658119,41.82472222219862,POINT (-71.40416666658119 41.82472222219862),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40111111102563,41.82361111108751,POINT (-71.40111111102563 41.82361111108751),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.4027777776923,41.82944444442085,POINT (-71.4027777776923 41.82944444442085),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40138888880341,41.82944444442085,POINT (-71.40138888880341 41.82944444442085),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40583333324786,41.8274999999764,POINT (-71.40583333324786 41.8274999999764),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40305555547008,41.82472222219862,POINT (-71.40305555547008 41.82472222219862),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40305555547008,41.8299999999764,POINT (-71.40305555547008 41.8299999999764),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40388888880341,41.82472222219862,POINT (-71.40388888880341 41.82472222219862),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40388888880341,41.82638888886529,POINT (-71.40388888880341 41.82638888886529),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40194444435896,41.832499999976406,POINT (-71.40194444435896 41.832499999976406),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40055555547008,41.82555555553196,POINT (-71.40055555547008 41.82555555553196),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40583333324786,41.82777777775418,POINT (-71.40583333324786 41.82777777775418),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40111111102563,41.82972222219863,POINT (-71.40111111102563 41.82972222219863),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40555555547007,41.83305555553196,POINT (-71.40555555547007 41.83305555553196),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40138888880341,41.83138888886529,POINT (-71.40138888880341 41.83138888886529),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.4027777776923,41.83055555553196,POINT (-71.4027777776923 41.83055555553196),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40749999991452,41.828055555531954,POINT (-71.40749999991452 41.828055555531954),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40555555547007,41.8299999999764,POINT (-71.40555555547007 41.8299999999764),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40138888880341,41.826944444420846,POINT (-71.40138888880341 41.826944444420846),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40444444435897,41.82777777775418,POINT (-71.40444444435897 41.82777777775418),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40111111102563,41.825277777754174,POINT (-71.40111111102563 41.825277777754174),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40583333324786,41.82777777775418,POINT (-71.40583333324786 41.82777777775418),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40472222213674,41.82861111108751,POINT (-71.40472222213674 41.82861111108751),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40361111102563,41.82888888886529,POINT (-71.40361111102563 41.82888888886529),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40138888880341,41.83027777775418,POINT (-71.40138888880341 41.83027777775418),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40222222213674,41.83083333330973,POINT (-71.40222222213674 41.83083333330973),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40194444435896,41.83166666664307,POINT (-71.40194444435896 41.83166666664307),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40722222213675,41.828333333309736,POINT (-71.40722222213675 41.828333333309736),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.40444444435897,41.82388888886528,POINT (-71.40444444435897 41.82388888886528),44,007,003602,44007003602,36.02,Census Tract 36.02,G5020,S,823867,0,+41.8288355,-071.4042615
-71.15999999991432,41.56888888886508,POINT (-71.15999999991432 41.56888888886508),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.15138888880321,41.60472222219845,POINT (-71.15138888880321 41.60472222219845),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.19555555546991,41.60749999997623,POINT (-71.19555555546991 41.60749999997623),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.13999999991431,41.5888888888651,POINT (-71.13999999991431 41.5888888888651),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.20749999991436,41.60999999997623,POINT (-71.20749999991436 41.60999999997623),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.2033333332477,41.56916666664286,POINT (-71.2033333332477 41.56916666664286),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.19333333324768,41.60694444442067,POINT (-71.19333333324768 41.60694444442067),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.15805555546989,41.602777777754,POINT (-71.15805555546989 41.602777777754),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.1424999999143,41.59583333330955,POINT (-71.1424999999143 41.59583333330955),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.16194444435877,41.60805555553178,POINT (-71.16194444435877 41.60805555553178),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.1627777776921,41.56638888886508,POINT (-71.1627777776921 41.56638888886508),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.19555555546991,41.61194444442067,POINT (-71.19555555546991 41.61194444442067),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.18833333324768,41.57444444442064,POINT (-71.18833333324768 41.57444444442064),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.15305555546988,41.57222222219842,POINT (-71.15305555546988 41.57222222219842),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.15749999991432,41.60111111108733,POINT (-71.15749999991432 41.60111111108733),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.14416666658099,41.56527777775397,POINT (-71.14416666658099 41.56527777775397),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.2033333332477,41.608611111087335,POINT (-71.2033333332477 41.608611111087335),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.1919444443588,41.60805555553178,POINT (-71.1919444443588 41.60805555553178),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.20666666658103,41.61194444442067,POINT (-71.20666666658103 41.61194444442067),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.18194444435879,41.579444444420645,POINT (-71.18194444435879 41.579444444420645),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.16194444435877,41.607777777754,POINT (-71.16194444435877 41.607777777754),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.18749999991435,41.57166666664286,POINT (-71.18749999991435 41.57166666664286),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.2058333332477,41.56305555553175,POINT (-71.2058333332477 41.56305555553175),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.15888888880322,41.58361111108732,POINT (-71.15888888880322 41.58361111108732),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.13944444435876,41.62583333330957,POINT (-71.13944444435876 41.62583333330957),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.15805555546989,41.60249999997622,POINT (-71.15805555546989 41.60249999997622),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.17138888880322,41.618333333309565,POINT (-71.17138888880322 41.618333333309565),44,005,041702,44005041702,417.02,Census Tract 417.02,G5020,S,46852049,4786032,+41.5864233,-071.1840716
-71.45027777769234,41.81749999997639,POINT (-71.45027777769234 41.81749999997639),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46166666658124,41.81833333330973,POINT (-71.46166666658124 41.81833333330973),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.451944444359,41.817222222198616,POINT (-71.451944444359 41.817222222198616),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45749999991456,41.81833333330973,POINT (-71.45749999991456 41.81833333330973),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46555555547013,41.80555555553194,POINT (-71.46555555547013 41.80555555553194),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46249999991457,41.81944444442084,POINT (-71.46249999991457 41.81944444442084),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45388888880345,41.81861111108751,POINT (-71.45388888880345 41.81861111108751),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46833333324791,41.817222222198616,POINT (-71.46833333324791 41.817222222198616),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46805555547013,41.81916666664306,POINT (-71.46805555547013 41.81916666664306),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.4533333332479,41.81638888886528,POINT (-71.4533333332479 41.81638888886528),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45861111102568,41.815833333309726,POINT (-71.45861111102568 41.815833333309726),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45944444435901,41.81638888886528,POINT (-71.45944444435901 41.81638888886528),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45166666658123,41.81777777775417,POINT (-71.45166666658123 41.81777777775417),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45777777769234,41.81472222219861,POINT (-71.45777777769234 41.81472222219861),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46388888880345,41.82083333330973,POINT (-71.46388888880345 41.82083333330973),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46138888880346,41.81805555553195,POINT (-71.46138888880346 41.81805555553195),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.4583333332479,41.81527777775417,POINT (-71.4583333332479 41.81527777775417),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46638888880346,41.80499999997638,POINT (-71.46638888880346 41.80499999997638),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45249999991456,41.81749999997639,POINT (-71.45249999991456 41.81749999997639),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46027777769234,41.81555555553194,POINT (-71.46027777769234 41.81555555553194),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45416666658123,41.81888888886528,POINT (-71.45416666658123 41.81888888886528),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45249999991456,41.81944444442084,POINT (-71.45249999991456 41.81944444442084),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46027777769234,41.81861111108751,POINT (-71.46027777769234 41.81861111108751),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45944444435901,41.81638888886528,POINT (-71.45944444435901 41.81638888886528),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45722222213679,41.8199999999764,POINT (-71.45722222213679 41.8199999999764),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.461944444359,41.821111111087504,POINT (-71.461944444359 41.821111111087504),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.4583333332479,41.81916666664306,POINT (-71.4583333332479 41.81916666664306),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.4583333332479,41.81333333330972,POINT (-71.4583333332479 41.81333333330972),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45861111102568,41.814166666643054,POINT (-71.45861111102568 41.814166666643054),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45944444435901,41.81277777775416,POINT (-71.45944444435901 41.81277777775416),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46472222213679,41.81638888886528,POINT (-71.46472222213679 41.81638888886528),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46027777769234,41.81972222219861,POINT (-71.46027777769234 41.81972222219861),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45916666658123,41.81749999997639,POINT (-71.45916666658123 41.81749999997639),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45916666658123,41.8199999999764,POINT (-71.45916666658123 41.8199999999764),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.45611111102568,41.81916666664306,POINT (-71.45611111102568 41.81916666664306),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46166666658124,41.81333333330972,POINT (-71.46166666658124 41.81333333330972),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46166666658124,41.816944444420834,POINT (-71.46166666658124 41.816944444420834),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.46388888880345,41.82194444442084,POINT (-71.46388888880345 41.82194444442084),44,007,001800,44007001800,18,Census Tract 18,G5020,S,1850061,8721,+41.8157153,-071.4612431
-71.40999999991453,41.80361111108749,POINT (-71.40999999991453 41.80361111108749),44,007,000600,44007000600,6,Census Tract 6,G5020,S,1972215,728029,+41.8089125,-071.4044127
-71.40888888880342,41.80388888886527,POINT (-71.40888888880342 41.80388888886527),44,007,000600,44007000600,6,Census Tract 6,G5020,S,1972215,728029,+41.8089125,-071.4044127
-71.41111111102563,41.80555555553194,POINT (-71.41111111102563 41.80555555553194),44,007,000600,44007000600,6,Census Tract 6,G5020,S,1972215,728029,+41.8089125,-071.4044127
-71.40972222213675,41.80416666664305,POINT (-71.40972222213675 41.80416666664305),44,007,000600,44007000600,6,Census Tract 6,G5020,S,1972215,728029,+41.8089125,-071.4044127
-71.4116666665812,41.80444444442082,POINT (-71.4116666665812 41.80444444442082),44,007,000600,44007000600,6,Census Tract 6,G5020,S,1972215,728029,+41.8089125,-071.4044127
-71.4102777776923,41.80249999997638,POINT (-71.4102777776923 41.80249999997638),44,007,000600,44007000600,6,Census Tract 6,G5020,S,1972215,728029,+41.8089125,-071.4044127
-71.40555555547007,41.80888888886528,POINT (-71.40555555547007 41.80888888886528),44,007,000600,44007000600,6,Census Tract 6,G5020,S,1972215,728029,+41.8089125,-071.4044127
-71.4116666665812,41.80361111108749,POINT (-71.4116666665812 41.80361111108749),44,007,000600,44007000600,6,Census Tract 6,G5020,S,1972215,728029,+41.8089125,-071.4044127
-71.41055555547008,41.804722222198606,POINT (-71.41055555547008 41.804722222198606),44,007,000600,44007000600,6,Census Tract 6,G5020,S,1972215,728029,+41.8089125,-071.4044127
-71.41055555547008,41.80555555553194,POINT (-71.41055555547008 41.80555555553194),44,007,000600,44007000600,6,Census Tract 6,G5020,S,1972215,728029,+41.8089125,-071.4044127
-71.3661111110256,41.89166666664312,POINT (-71.3661111110256 41.89166666664312),44,007,015500,44007015500,155,Census Tract 155,G5020,S,924066,0,+41.8924751,-071.3638353
-71.37027777769227,41.89333333330978,POINT (-71.37027777769227 41.89333333330978),44,007,015500,44007015500,155,Census Tract 155,G5020,S,924066,0,+41.8924751,-071.3638353
